replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	2140        	2.35        	0.01225     	0.06032     	0.02806     
1           	2145        	2.333       	0.0237      	0.04297     	0.02687     
1           	2150        	2.4         	0.02405     	0.04362     	0.005392    
1           	2155        	2.4         	0.0189      	0.04163     	0.0128      
1           	2160        	2.35        	0.009613    	0.03805     	0.0112      
1           	2165        	2.35        	0.02429     	0.03576     	0.02215     
1           	2170        	2.383       	0.02201     	0.03971     	0.0245      
1           	2175        	2.467       	0.01048     	0.03074     	0.005493    
1           	2180        	2.45        	0.02862     	0.05411     	0.01687     
1           	2185        	2.533       	0.0129      	0.06596     	0.04488     
1           	2190        	2.483       	0.01406     	0.06416     	0.02781     
1           	2195        	2.317       	0.03582     	0.02344     	0.03309     
1           	2200        	2.35        	0.01725     	0.02085     	0.01361     
1           	2205        	2.367       	-0.001038   	0.03863     	0.01529     
1           	2210        	2.4         	0.005098    	0.01553     	0.01675     
1           	2215        	2.383       	0.006561    	0.03896     	0.008278    
1           	2220        	2.417       	0.02735     	0.08262     	0.02979     
1           	2225        	2.367       	0.04302     	0.08073     	0.01055     
1           	2230        	2.45        	0.0237      	0.07072     	0.05767     
1           	2235        	2.367       	0.03783     	0.08158     	0.02264     
1           	2240        	2.3         	0.03403     	0.09717     	0.03719     
1           	2245        	2.467       	0.006385    	0.04645     	0.02508     
1           	2250        	2.533       	0.005538    	0.05338     	0.03044     
1           	2255        	2.417       	0.02742     	0.05176     	0.01857     
1           	2260        	2.5         	0.01481     	0.04573     	0.0171      
1           	2265        	2.333       	0.02908     	0.08306     	0.0385      
1           	2270        	2.383       	0.03373     	0.04936     	0.01419     
1           	2275        	2.467       	0.01026     	0.03395     	0.01649     
1           	2280        	2.517       	0.01574     	0.02881     	0.02064     
1           	2285        	2.583       	0.0208      	0.02659     	0.0007078   
